1.516047592524915055e-01,3.333180743110000233e-01,3.333180743110000233e-01,8.333257038219999968e-01
1.585030054939688959e-01,3.253833829250000198e-01,3.253833829250000198e-01,8.253910124359999934e-01
1.653574021016055995e-01,3.174486915390000163e-01,3.174486915390000163e-01,8.174563210499999899e-01
1.721661685667867925e-01,3.095140001530000129e-01,3.095140001530000129e-01,8.095216296639999864e-01
1.789275520834734401e-01,3.015793087659999760e-01,3.015793087659999760e-01,8.015869382770000051e-01
1.856398286114467056e-01,2.936446173799999726e-01,2.936446173799999726e-01,7.936522468910000017e-01
1.923013039214488962e-01,2.857099259940000247e-01,2.857099259940000247e-01,7.857175555049999982e-01
1.989103146298525637e-01,2.777599755860000186e-01,2.777599755860000186e-01,7.777676050970000476e-01
2.054652291978313894e-01,2.698252841989999817e-01,2.698252841989999817e-01,7.698329137099999553e-01
2.119644489348239402e-01,2.618905928129999783e-01,2.618905928129999783e-01,7.618982223239999518e-01
2.184064089557242738e-01,2.539559014269999748e-01,2.539559014269999748e-01,7.539635309379999484e-01
2.247895791425519874e-01,2.460212100399999935e-01,2.460212100399999935e-01,7.460288395509999670e-01
2.311124650683424875e-01,2.380865186539999900e-01,2.380865186539999900e-01,7.380941481649999636e-01
2.373736088996389881e-01,2.301518272679999866e-01,2.301518272679999866e-01,7.301594567789999601e-01
2.435715902927824139e-01,2.222171358820000109e-01,2.222171358820000109e-01,7.222247653929999567e-01
2.497050272434274409e-01,2.142824444950000018e-01,2.142824444950000018e-01,7.142900740059999753e-01
2.557725769381918868e-01,2.063324940869999957e-01,2.063324940869999957e-01,7.063401235980000248e-01
2.617729365573649991e-01,1.983978027009999923e-01,1.983978027009999923e-01,6.984054322120000213e-01
2.677048440782183736e-01,1.904631113149999888e-01,1.904631113149999888e-01,6.904707408260000179e-01
2.735670790289376764e-01,1.825284199280000075e-01,1.825284199280000075e-01,6.825360494390000365e-01
2.793584632401960866e-01,1.745937285420000040e-01,1.745937285420000040e-01,6.746013580530000331e-01
2.850778615557985063e-01,1.666590371560000006e-01,1.666590371560000006e-01,6.666666666670000296e-01
2.907241825175367334e-01,1.587243457689999915e-01,1.587243457689999915e-01,6.587319752800000483e-01
2.962963790379702367e-01,1.507896543829999880e-01,1.507896543829999880e-01,6.507972838940000448e-01
3.017934490245934298e-01,1.428549629970000123e-01,1.428549629970000123e-01,6.428625925080000414e-01
3.072144359995663820e-01,1.349050125890000063e-01,1.349050125890000063e-01,6.349126420999999798e-01
3.125584296691775177e-01,1.269703212019999972e-01,1.269703212019999972e-01,6.269779507129999985e-01
3.178245664875353760e-01,1.190356298159999937e-01,1.190356298159999937e-01,6.190432593269999950e-01
3.230120301699248575e-01,1.111009384300000041e-01,1.111009384300000041e-01,6.111085679409999916e-01
3.281200521991106678e-01,1.031662470440000007e-01,1.031662470440000007e-01,6.031738765549999881e-01
3.331479122813215121e-01,9.523155565730000160e-02,9.523155565730000160e-02,5.952391851680000068e-01
3.380949387927039140e-01,8.729686427100000201e-02,8.729686427100000201e-02,5.873044937820000033e-01
3.429605091830630892e-01,7.936217288470000242e-02,7.936217288470000242e-02,5.793698023959999999e-01
3.477440503501820768e-01,7.142748149840000282e-02,7.142748149840000282e-02,5.714351110090000185e-01
3.524450389963810215e-01,6.347753109029999341e-02,6.347753109029999341e-02,5.634851606009999569e-01
3.570630019364525731e-01,5.554283970400000076e-02,5.554283970400000076e-02,5.555504692149999535e-01
3.615975163945192028e-01,4.760814831770000116e-02,4.760814831770000116e-02,5.476157778289999500e-01
3.660482102512795377e-01,3.967345693140000157e-02,3.967345693140000157e-02,5.396810864419999687e-01
3.704147622791693628e-01,3.173876554510000197e-02,3.173876554510000197e-02,5.317463950559999653e-01
3.746969023283001077e-01,2.380407415879999891e-02,2.380407415879999891e-02,5.238117036699999618e-01
3.788944114993714196e-01,1.586938277259999919e-02,1.586938277259999919e-02,5.158770122839999583e-01
3.830071222678305132e-01,7.934691386279999967e-03,7.934691386279999967e-03,5.079423208969999770e-01
3.870349185931206693e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000076295109999736e-01
3.909777359858210843e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.999923704890000264e-01
3.948355615438797761e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.920424200810000204e-01
3.986084339674292876e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.841077286950000169e-01
4.022964435274230532e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.761730373079999801e-01
4.058997320185276370e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.682383459219999766e-01
4.094184926655173307e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.603036545359999732e-01
4.128529700133181102e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.523689631489999918e-01
4.162034597713677453e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.444342717629999884e-01
4.194703086402747916e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.364995803769999849e-01
4.226539140986158571e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.285648889909999815e-01
4.257547241592881115e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.206149385819999975e-01
4.287732371031521827e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.126802471959999941e-01
4.317100011702019735e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.047455558099999906e-01
4.345656142328881977e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.968108644239999871e-01
4.373407234271613486e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.888761730370000058e-01
4.400360247654233614e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.809414816510000024e-01
4.426522627083203654e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.730067902649999989e-01
4.451902297182817048e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.650720988780000176e-01
4.476507657730818268e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.571374074920000141e-01
4.500347578604726451e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.491874570840000080e-01
4.523431394376682402e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.412527656980000046e-01
4.545768898629680699e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.333180743110000233e-01
4.567370338052653689e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.253833829250000198e-01
4.588246406174172343e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.174486915390000163e-01
4.608408236914516287e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.095140001530000129e-01
4.627867397783728132e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.015793087659999760e-01
4.646635882900152503e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.936446173799999726e-01
4.664726105669158573e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.857099259940000247e-01
4.682150891280941196e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.777599755860000186e-01
4.698923468909281254e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.698252841989999817e-01
4.715057463668105853e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.618905928129999783e-01
4.730566888369258094e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.539559014269999748e-01
4.745466134982453954e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.460212100399999935e-01
4.759769965929621649e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.380865186539999900e-01
4.773493505092289979e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.301518272679999866e-01
4.786652228659132313e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.222171358820000109e-01
4.799261955702420757e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.142824444950000018e-01
4.811338838601192935e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.063324940869999957e-01
4.822899353209462725e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.983978027009999923e-01
4.833960288875692179e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.904631113149999888e-01
4.844538738240233844e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.825284199280000075e-01
4.854652086850937964e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.745937285420000040e-01
4.864318002627039395e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.666590371560000006e-01
4.873554425112384680e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.587243457689999915e-01
4.882379554604144301e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.507896543829999880e-01
4.890811841084621303e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.428549629970000123e-01
4.898869973038362802e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.349050125890000063e-01
4.906572866089234930e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.269703212019999972e-01
4.913939651533278941e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.190356298159999937e-01
4.920989664708442790e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.111009384300000041e-01
4.927742433269540201e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.031662470440000007e-01
4.934217665327110258e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.523155565730000160e-02
4.940435237478091324e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.729686427100000201e-02
4.946415182750209527e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.936217288470000242e-02
4.952177678427303054e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.142748149840000282e-02
4.957743033811995437e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.347753109029999341e-02
4.963131677884216053e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.554283970400000076e-02
4.968364146910227430e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.760814831770000116e-02
4.973461071964121460e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.967345693140000157e-02
4.978443166412215293e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.173876554510000197e-02
4.983331213333917487e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.380407415879999891e-02
4.988146052900790939e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.586938277259999919e-02
4.992908569733251478e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.934691386279999967e-03
4.997639680211748425e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.002360319788251575e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.007091430266749077e-01,7.934691386279999967e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.011853947099209616e-01,1.586938277259999919e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.016668786666083069e-01,2.380407415879999891e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.021556833587784707e-01,3.173876554510000197e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.026538928035878540e-01,3.967345693140000157e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.031635853089773125e-01,4.760814831770000116e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.036868322115785057e-01,5.554283970400000076e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.042256966188004563e-01,6.347753109029999341e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.047822321572696946e-01,7.142748149840000282e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.053584817249791028e-01,7.936217288470000242e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.059564762521908676e-01,8.729686427100000201e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.065782334672889187e-01,9.523155565730000160e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.072257566730460354e-01,1.031662470440000007e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.079010335291558320e-01,1.111009384300000041e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.086060348466722170e-01,1.190356298159999937e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.093427133910765070e-01,1.269703212019999972e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.101130026961637753e-01,1.349050125890000063e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.109188158915378697e-01,1.428549629970000123e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.117620445395856255e-01,1.507896543829999880e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.126445574887615875e-01,1.587243457689999915e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.135681997372960605e-01,1.666590371560000006e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.145347913149063146e-01,1.745937285420000040e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.155461261759766156e-01,1.825284199280000075e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.166039711124308376e-01,1.904631113149999888e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.177100646790537830e-01,1.983978027009999923e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.188661161398807620e-01,2.063324940869999957e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.200738044297579243e-01,2.142824444950000018e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.213347771340868242e-01,2.222171358820000109e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.226506494907710021e-01,2.301518272679999866e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.240230034070378906e-01,2.380865186539999900e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.254533865017546601e-01,2.460212100399999935e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.269433111630742461e-01,2.539559014269999748e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.284942536331894702e-01,2.618905928129999783e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.301076531090719302e-01,2.698252841989999817e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.317849108719059359e-01,2.777599755860000186e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.335273894330841982e-01,2.857099259940000247e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.353364117099848052e-01,2.936446173799999726e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.372132602216272979e-01,3.015793087659999760e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.391591763085483713e-01,3.095140001530000129e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.411753593825828768e-01,3.174486915390000163e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.432629661947345756e-01,3.253833829250000198e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.454231101370319301e-01,3.333180743110000233e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.476568605623318708e-01,3.412527656980000046e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.499652421395273549e-01,3.491874570840000080e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.523492342269182842e-01,3.571374074920000141e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.548097702817182952e-01,3.650720988780000176e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.573477372916795236e-01,3.730067902649999989e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.599639752345766386e-01,3.809414816510000024e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.626592765728387624e-01,3.888761730370000058e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.654343857671118023e-01,3.968108644239999871e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.682899988297980265e-01,4.047455558099999906e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.712267628968478173e-01,4.126802471959999941e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.742452758407118329e-01,4.206149385819999975e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.773460859013841429e-01,4.285648889909999815e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.805296913597252084e-01,4.364995803769999849e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.837965402286323657e-01,4.444342717629999884e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.871470299866818898e-01,4.523689631489999918e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.905815073344826693e-01,4.603036545359999732e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.941002679814724186e-01,4.682383459219999766e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.977035564725768912e-01,4.761730373079999801e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.013915660325706014e-01,4.841077286950000169e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.051644384561203349e-01,4.920424200810000204e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.090222640141790267e-01,4.999923704890000264e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.129650814068793307e-01,4.999923704890000264e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.169928777321694868e-01,5.079270618750000299e-01,7.934691386279999967e-03,7.934691386279999967e-03
6.211055885006285804e-01,5.158617532620000112e-01,1.586938277259999919e-02,1.586938277259999919e-02
6.253030976716998923e-01,5.237964446480000147e-01,2.380407415879999891e-02,2.380407415879999891e-02
6.295852377208306372e-01,5.317311360340000181e-01,3.173876554510000197e-02,3.173876554510000197e-02
6.339517897487205733e-01,5.396658274200000216e-01,3.967345693140000157e-02,3.967345693140000157e-02
6.384024836054807972e-01,5.476005188070000029e-01,4.760814831770000116e-02,4.760814831770000116e-02
6.429369980635474269e-01,5.555352101930000064e-01,5.554283970400000076e-02,5.554283970400000076e-02
6.475549610036189785e-01,5.634699015790000098e-01,6.347753109029999341e-02,6.347753109029999341e-02
6.522559496498179232e-01,5.714198519869999604e-01,7.142748149840000282e-02,7.142748149840000282e-02
6.570394908169369108e-01,5.793545433740000528e-01,7.936217288470000242e-02,7.936217288470000242e-02
6.619050612072961970e-01,5.872892347599999452e-01,8.729686427100000201e-02,8.729686427100000201e-02
6.668520877186785434e-01,5.952239261459999486e-01,9.523155565730000160e-02,9.523155565730000160e-02
6.718799478008893322e-01,6.031586175330000410e-01,1.031662470440000007e-01,1.031662470440000007e-01
6.769879698300751425e-01,6.110933089190000445e-01,1.111009384300000041e-01,1.111009384300000041e-01
6.821754335124645685e-01,6.190280003050000479e-01,1.190356298159999937e-01,1.190356298159999937e-01
6.874415703308224268e-01,6.269626916910000514e-01,1.269703212019999972e-01,1.269703212019999972e-01
6.927855640004335624e-01,6.348973830780000327e-01,1.349050125890000063e-01,1.349050125890000063e-01
6.982065509754066257e-01,6.428473334859999833e-01,1.428549629970000123e-01,1.428549629970000123e-01
7.037036209620297633e-01,6.507820248719999867e-01,1.507896543829999880e-01,1.507896543829999880e-01
7.092758174824632666e-01,6.587167162579999902e-01,1.587243457689999915e-01,1.587243457689999915e-01
7.149221384442014937e-01,6.666514076449999715e-01,1.666590371560000006e-01,1.666590371560000006e-01
7.206415367598038024e-01,6.745860990309999750e-01,1.745937285420000040e-01,1.745937285420000040e-01
7.264329209710622681e-01,6.825207904169999784e-01,1.825284199280000075e-01,1.825284199280000075e-01
7.322951559217815154e-01,6.904554818039999597e-01,1.904631113149999888e-01,1.904631113149999888e-01
7.382270634426350009e-01,6.983901731899999632e-01,1.983978027009999923e-01,1.983978027009999923e-01
7.442274230618082242e-01,7.063248645759999667e-01,2.063324940869999957e-01,2.063324940869999957e-01
7.502949727565726423e-01,7.142748149840000282e-01,2.142824444950000018e-01,2.142824444950000018e-01
7.564284097072175861e-01,7.222095063710000096e-01,2.222171358820000109e-01,2.222171358820000109e-01
7.626263911003609008e-01,7.301441977570000130e-01,2.301518272679999866e-01,2.301518272679999866e-01
7.688875349316574015e-01,7.380788891430000165e-01,2.380865186539999900e-01,2.380865186539999900e-01
7.752104208574479571e-01,7.460135805290000199e-01,2.460212100399999935e-01,2.460212100399999935e-01
7.815935910442756152e-01,7.539482719160000013e-01,2.539559014269999748e-01,2.539559014269999748e-01
7.880355510651760875e-01,7.618829633020000047e-01,2.618905928129999783e-01,2.618905928129999783e-01
7.945347708021686106e-01,7.698176546880000082e-01,2.698252841989999817e-01,2.698252841989999817e-01
8.010896853701473530e-01,7.777523460749999895e-01,2.777599755860000186e-01,2.777599755860000186e-01
8.076986960785510483e-01,7.857022964830000511e-01,2.857099259940000247e-01,2.857099259940000247e-01
8.143601713885532112e-01,7.936369878690000546e-01,2.936446173799999726e-01,2.936446173799999726e-01
8.210724479170418144e-01,8.015716792549999470e-01,3.015793087659999760e-01,3.015793087659999760e-01
8.278338314328670400e-01,8.095063706420000393e-01,3.095140001530000129e-01,3.095140001530000129e-01
8.346425978990913430e-01,8.174410620280000428e-01,3.174486915390000163e-01,3.174486915390000163e-01
8.414969945058557999e-01,8.253757534140000462e-01,3.253833829250000198e-01,3.253833829250000198e-01
8.483952407483906777e-01,8.333104448000000497e-01,3.333180743110000233e-01,3.333180743110000233e-01
8.553355294939737341e-01,8.412451361870000310e-01,3.412527656980000046e-01,3.412527656980000046e-01
8.623160280913161335e-01,8.491798275730000345e-01,3.491874570840000080e-01,3.491874570840000080e-01
8.693348794779282018e-01,8.571297779809999851e-01,3.571374074920000141e-01,3.571374074920000141e-01
8.763902033021199189e-01,8.650644693679999664e-01,3.650720988780000176e-01,3.650720988780000176e-01
8.834800970771056194e-01,8.729991607539999698e-01,3.730067902649999989e-01,3.730067902649999989e-01
8.906026373216056058e-01,8.809338521399999733e-01,3.809414816510000024e-01,3.809414816510000024e-01
8.977558807420452647e-01,8.888685435259999768e-01,3.888761730370000058e-01,3.888761730370000058e-01
9.049378653977943054e-01,8.968032349129999581e-01,3.968108644239999871e-01,3.968108644239999871e-01
9.121466119068409872e-01,9.047379262989999615e-01,4.047455558099999906e-01,4.047455558099999906e-01
9.193801246328210386e-01,9.126726176849999650e-01,4.126802471959999941e-01,4.126802471959999941e-01
9.266363929094089125e-01,9.206073090709999684e-01,4.206149385819999975e-01,4.206149385819999975e-01
9.339133922554969658e-01,9.285572594800000079e-01,4.285648889909999815e-01,4.285648889909999815e-01
9.412090855986583460e-01,9.364919508660000114e-01,4.364995803769999849e-01,4.364995803769999849e-01
9.485214245248455578e-01,9.444266422520000148e-01,4.444342717629999884e-01,4.444342717629999884e-01
9.558483505070948238e-01,9.523613336389999962e-01,4.523689631489999918e-01,4.523689631489999918e-01
9.631877961701624802e-01,9.602960250249999996e-01,4.603036545359999732e-01,4.603036545359999732e-01
9.705376865306781786e-01,9.682307164110000031e-01,4.682383459219999766e-01,4.682383459219999766e-01
9.778959402718273575e-01,9.761654077970000065e-01,4.761730373079999801e-01,4.761730373079999801e-01
9.852604709919196013e-01,9.841000991839999879e-01,4.841077286950000169e-01,4.841077286950000169e-01
9.926291884860430903e-01,9.920347905699999913e-01,4.920424200810000204e-01,4.920424200810000204e-01
1.000000000000000000e+00,9.999847409780000529e-01,4.999923704890000264e-01,4.999923704890000264e-01
