   2.8643216e-01   1.3671875e-01   4.8828125e-01   8.9843750e-01
   2.9145729e-01   1.5625000e-01   4.8828125e-01   8.5937500e-01
   2.9648241e-01   1.7578125e-01   5.0781250e-01   8.3984375e-01
   3.0150754e-01   1.7578125e-01   5.0781250e-01   8.2031250e-01
   3.0653266e-01   1.9531250e-01   5.2734375e-01   7.8125000e-01
   3.1155779e-01   2.1484375e-01   5.2734375e-01   7.6171875e-01
   3.1658291e-01   2.3437500e-01   5.2734375e-01   7.4218750e-01
   3.2160804e-01   2.3437500e-01   5.4687500e-01   7.2265625e-01
   3.2663317e-01   2.5390625e-01   5.4687500e-01   6.8359375e-01
   3.3165829e-01   2.7343750e-01   5.6640625e-01   6.6406250e-01
   3.3668342e-01   2.9296875e-01   5.8593750e-01   6.4453125e-01
   3.4170854e-01   3.1250000e-01   5.8593750e-01   6.2500000e-01
   3.4673367e-01   3.3203125e-01   6.0546875e-01   6.0546875e-01
   3.5175879e-01   3.5156250e-01   6.0546875e-01   5.6640625e-01
   3.5678392e-01   3.7109375e-01   6.0546875e-01   5.4687500e-01
   3.6180905e-01   3.7109375e-01   6.2500000e-01   5.2734375e-01
   3.6683417e-01   4.1015625e-01   6.4453125e-01   5.0781250e-01
   3.7185930e-01   4.1015625e-01   6.4453125e-01   4.8828125e-01
   3.7688442e-01   4.2968750e-01   6.6406250e-01   4.6875000e-01
   3.8190955e-01   4.6875000e-01   6.6406250e-01   4.4921875e-01
   3.8693467e-01   4.8828125e-01   6.8359375e-01   4.2968750e-01
   3.9195980e-01   4.8828125e-01   6.8359375e-01   4.1015625e-01
   3.9698492e-01   5.2734375e-01   7.0312500e-01   3.9062500e-01
   4.0201005e-01   5.4687500e-01   7.2265625e-01   3.7109375e-01
   4.0703518e-01   5.4687500e-01   7.2265625e-01   3.5156250e-01
   4.1206030e-01   5.8593750e-01   7.4218750e-01   3.3203125e-01
   4.1708543e-01   6.0546875e-01   7.4218750e-01   3.1250000e-01
   4.2211055e-01   6.2500000e-01   7.6171875e-01   2.9296875e-01
   4.2713568e-01   6.4453125e-01   7.8125000e-01   2.7343750e-01
   4.3216080e-01   6.6406250e-01   7.8125000e-01   2.5390625e-01
   4.3718593e-01   6.8359375e-01   8.0078125e-01   2.5390625e-01
   4.4221106e-01   7.0312500e-01   8.0078125e-01   2.3437500e-01
   4.4723618e-01   7.4218750e-01   8.2031250e-01   2.1484375e-01
   4.5226131e-01   7.4218750e-01   8.3984375e-01   2.1484375e-01
   4.5728643e-01   7.8125000e-01   8.3984375e-01   1.9531250e-01
   4.6231156e-01   8.0078125e-01   8.5937500e-01   1.7578125e-01
   4.6733668e-01   8.2031250e-01   8.7890625e-01   1.7578125e-01
   4.7236181e-01   8.5937500e-01   8.7890625e-01   1.7578125e-01
   4.7738693e-01   8.5937500e-01   8.9843750e-01   1.5625000e-01
   4.8241206e-01   8.9843750e-01   9.1796875e-01   1.5625000e-01
   4.8743719e-01   9.1796875e-01   9.1796875e-01   1.5625000e-01
   4.9246231e-01   9.3750000e-01   9.3750000e-01   1.5625000e-01
   4.9748744e-01   9.7656250e-01   9.5703125e-01   1.5625000e-01
   5.0251256e-01   9.9609375e-01   9.5703125e-01   1.5625000e-01
   5.0753769e-01   9.9609375e-01   9.5703125e-01   1.5625000e-01
   5.1256281e-01   9.9609375e-01   9.3750000e-01   1.5625000e-01
   5.1758794e-01   9.9609375e-01   9.1796875e-01   1.5625000e-01
   5.2261307e-01   9.9609375e-01   8.9843750e-01   1.5625000e-01
   5.2763819e-01   9.9609375e-01   8.7890625e-01   1.5625000e-01
   5.3266332e-01   9.7656250e-01   8.5937500e-01   1.5625000e-01
   5.3768844e-01   9.7656250e-01   8.5937500e-01   1.5625000e-01
   5.4271357e-01   9.7656250e-01   8.3984375e-01   1.5625000e-01
   5.4773869e-01   9.7656250e-01   8.2031250e-01   1.5625000e-01
   5.5276382e-01   9.7656250e-01   8.0078125e-01   1.5625000e-01
   5.5778894e-01   9.7656250e-01   7.8125000e-01   1.5625000e-01
   5.6281407e-01   9.5703125e-01   7.6171875e-01   1.5625000e-01
   5.6783920e-01   9.5703125e-01   7.4218750e-01   1.5625000e-01
   5.7286432e-01   9.5703125e-01   7.4218750e-01   1.5625000e-01
   5.7788945e-01   9.5703125e-01   7.2265625e-01   1.5625000e-01
   5.8291457e-01   9.5703125e-01   6.8359375e-01   1.3671875e-01
   5.8793970e-01   9.5703125e-01   6.8359375e-01   1.3671875e-01
   5.9296482e-01   9.3750000e-01   6.6406250e-01   1.3671875e-01
   5.9798995e-01   9.3750000e-01   6.4453125e-01   1.3671875e-01
   6.0301508e-01   9.3750000e-01   6.2500000e-01   1.3671875e-01
   6.0804020e-01   9.3750000e-01   6.0546875e-01   1.3671875e-01
   6.1306533e-01   9.3750000e-01   5.8593750e-01   1.3671875e-01
   6.1809045e-01   9.3750000e-01   5.8593750e-01   1.3671875e-01
   6.2311558e-01   9.3750000e-01   5.6640625e-01   1.3671875e-01
   6.2814070e-01   9.3750000e-01   5.4687500e-01   1.3671875e-01
   6.3316583e-01   9.3750000e-01   5.2734375e-01   1.3671875e-01
   6.3819095e-01   9.1796875e-01   5.0781250e-01   1.3671875e-01
   6.4321608e-01   9.1796875e-01   5.0781250e-01   1.3671875e-01
   6.4824121e-01   9.1796875e-01   4.8828125e-01   1.3671875e-01
   6.5326633e-01   9.1796875e-01   4.6875000e-01   1.3671875e-01
   6.5829146e-01   9.1796875e-01   4.4921875e-01   1.3671875e-01
   6.6331658e-01   9.1796875e-01   4.4921875e-01   1.3671875e-01
   6.6834171e-01   9.1796875e-01   4.2968750e-01   1.3671875e-01
   6.7336683e-01   9.1796875e-01   4.1015625e-01   1.3671875e-01
   6.7839196e-01   9.1796875e-01   4.1015625e-01   1.3671875e-01
   6.8341709e-01   9.1796875e-01   3.9062500e-01   1.3671875e-01
   6.8844221e-01   8.9843750e-01   3.7109375e-01   1.3671875e-01
   6.9346734e-01   8.9843750e-01   3.7109375e-01   1.3671875e-01
   6.9849246e-01   8.9843750e-01   3.5156250e-01   1.3671875e-01
   7.0351759e-01   8.9843750e-01   3.3203125e-01   1.3671875e-01
   7.0854271e-01   8.9843750e-01   3.3203125e-01   1.3671875e-01
   7.1356784e-01   8.9843750e-01   3.1250000e-01   1.3671875e-01
   7.1859296e-01   8.9843750e-01   3.1250000e-01   1.3671875e-01
   7.2361809e-01   8.9843750e-01   2.9296875e-01   1.3671875e-01
   7.2864322e-01   8.9843750e-01   2.7343750e-01   1.3671875e-01
   7.3366834e-01   8.9843750e-01   2.7343750e-01   1.3671875e-01
   7.3869347e-01   8.9843750e-01   2.5390625e-01   1.3671875e-01
   7.4371859e-01   8.9843750e-01   2.5390625e-01   1.3671875e-01
   7.4874372e-01   8.9843750e-01   2.3437500e-01   1.3671875e-01
   7.5376884e-01   8.9843750e-01   2.3437500e-01   1.3671875e-01
   7.5879397e-01   8.9843750e-01   2.3437500e-01   1.3671875e-01
   7.6381910e-01   8.9843750e-01   2.1484375e-01   1.3671875e-01
   7.6884422e-01   8.9843750e-01   2.1484375e-01   1.3671875e-01
   7.7386935e-01   8.9843750e-01   2.1484375e-01   1.3671875e-01
   7.7889447e-01   8.9843750e-01   1.9531250e-01   1.3671875e-01
   7.8391960e-01   8.9843750e-01   1.9531250e-01   1.3671875e-01
   7.8894472e-01   8.9843750e-01   1.9531250e-01   1.3671875e-01
   7.9396985e-01   8.9843750e-01   1.9531250e-01   1.3671875e-01
   7.9899497e-01   8.9843750e-01   1.7578125e-01   1.3671875e-01
   8.0402010e-01   8.9843750e-01   1.7578125e-01   1.3671875e-01
   8.0904523e-01   8.9843750e-01   1.7578125e-01   1.3671875e-01
   8.1407035e-01   8.9843750e-01   1.7578125e-01   1.3671875e-01
   8.1909548e-01   8.9843750e-01   1.7578125e-01   1.3671875e-01
   8.2412060e-01   8.9843750e-01   1.7578125e-01   1.5625000e-01
   8.2914573e-01   8.9843750e-01   1.9531250e-01   1.5625000e-01
   8.3417085e-01   8.9843750e-01   1.9531250e-01   1.7578125e-01
   8.3919598e-01   8.9843750e-01   2.1484375e-01   1.7578125e-01
   8.4422111e-01   8.9843750e-01   2.1484375e-01   1.9531250e-01
   8.4924623e-01   8.9843750e-01   2.3437500e-01   2.1484375e-01
   8.5427136e-01   8.9843750e-01   2.5390625e-01   2.1484375e-01
   8.5929648e-01   8.9843750e-01   2.7343750e-01   2.3437500e-01
   8.6432161e-01   8.9843750e-01   2.7343750e-01   2.5390625e-01
   8.6934673e-01   8.9843750e-01   2.9296875e-01   2.7343750e-01
   8.7437186e-01   8.9843750e-01   3.1250000e-01   2.9296875e-01
   8.7939698e-01   8.9843750e-01   3.5156250e-01   3.1250000e-01
   8.8442211e-01   8.9843750e-01   3.7109375e-01   3.5156250e-01
   8.8944724e-01   8.9843750e-01   3.7109375e-01   3.7109375e-01
   8.9447236e-01   8.9843750e-01   4.1015625e-01   3.9062500e-01
   8.9949749e-01   9.1796875e-01   4.2968750e-01   4.1015625e-01
   9.0452261e-01   9.1796875e-01   4.4921875e-01   4.2968750e-01
   9.0954774e-01   9.1796875e-01   4.6875000e-01   4.6875000e-01
   9.1457286e-01   9.1796875e-01   4.8828125e-01   4.8828125e-01
   9.1959799e-01   9.1796875e-01   5.2734375e-01   5.0781250e-01
   9.2462312e-01   9.1796875e-01   5.4687500e-01   5.4687500e-01
   9.2964824e-01   9.1796875e-01   5.8593750e-01   5.6640625e-01
   9.3467337e-01   9.1796875e-01   6.0546875e-01   6.0546875e-01
   9.3969849e-01   9.3750000e-01   6.2500000e-01   6.2500000e-01
   9.4472362e-01   9.3750000e-01   6.6406250e-01   6.4453125e-01
   9.4974874e-01   9.3750000e-01   6.8359375e-01   6.8359375e-01
   9.5477387e-01   9.3750000e-01   7.2265625e-01   7.0312500e-01
   9.5979899e-01   9.5703125e-01   7.4218750e-01   7.4218750e-01
   9.6482412e-01   9.5703125e-01   7.8125000e-01   7.8125000e-01
   9.6984925e-01   9.5703125e-01   8.0078125e-01   8.0078125e-01
   9.7487437e-01   9.5703125e-01   8.3984375e-01   8.3984375e-01
   9.7989950e-01   9.7656250e-01   8.5937500e-01   8.5937500e-01
   9.8492462e-01   9.7656250e-01   8.9843750e-01   8.9843750e-01
   9.8994975e-01   9.7656250e-01   9.1796875e-01   9.1796875e-01
   9.9497487e-01   9.7656250e-01   9.5703125e-01   9.5703125e-01
   1.0000000e+00   9.9609375e-01   9.9609375e-01   9.9609375e-01
